v8-version,10,8,168,25,-node.11,0
v8-platform,macos,macos
tick,0x1007cedb4,8458,0,0x0,1
new,MemoryChunk,0x37ae3b100000,262144
tick,0x100af80fc,9750,0,0x0,6
code-creation,Builtin,2,10500,0x100250000,816,DeoptimizationEntry_Eager
code-creation,Builtin,2,10666,0x100250340,816,DeoptimizationEntry_Lazy
code-creation,Builtin,2,10666,0x100250680,1708,RecordWriteSaveFP
code-creation,Builtin,2,10666,0x100250d40,1132,RecordWriteIgnoreFP
code-creation,Builtin,2,10666,0x1002511c0,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,10666,0x1002512e0,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,10666,0x1002513a0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,10666,0x100251400,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10666,0x100251580,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10666,0x100251740,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,10708,0x100251920,232,CallBoundFunction
code-creation,Builtin,2,10708,0x100251a20,844,CallWrappedFunction
code-creation,Builtin,2,10708,0x100251d80,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10708,0x100251e60,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10708,0x100251f40,192,Call_ReceiverIsAny
code-creation,Builtin,2,10708,0x100252020,864,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,10708,0x1002523a0,856,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,10708,0x100252700,1008,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,10708,0x100252b00,1008,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,10708,0x100252f00,1008,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,10708,0x100253300,1008,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,10750,0x100253700,828,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,10750,0x100253a40,828,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,10750,0x100253d80,828,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,10750,0x1002540c0,784,CallProxy
code-creation,Builtin,2,10750,0x1002543e0,156,CallVarargs
code-creation,Builtin,2,10750,0x100254480,1156,CallWithSpread
code-creation,Builtin,2,10750,0x100254920,1952,CallWithSpread_Baseline
code-creation,Builtin,2,10750,0x1002550e0,2008,CallWithSpread_WithFeedback
code-creation,Builtin,2,10750,0x1002558c0,1176,CallWithArrayLike
code-creation,Builtin,2,10750,0x100255d60,1988,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,10750,0x100256540,184,CallForwardVarargs
code-creation,Builtin,2,10791,0x100256600,184,CallFunctionForwardVarargs
code-creation,Builtin,2,10791,0x1002566c0,152,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,10791,0x100256760,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,10791,0x100256860,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,10791,0x1002569c0,24,ConstructFunction
code-creation,Builtin,2,10791,0x1002569e0,236,ConstructBoundFunction
code-creation,Builtin,2,10791,0x100256ae0,44,ConstructedNonConstructable
code-creation,Builtin,2,10791,0x100256b20,88,Construct
code-creation,Builtin,2,10791,0x100256b80,156,ConstructVarargs
code-creation,Builtin,2,10791,0x100256c20,1184,ConstructWithSpread
code-creation,Builtin,2,10791,0x1002570e0,1960,ConstructWithSpread_Baseline
code-creation,Builtin,2,10833,0x1002578a0,1940,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,10833,0x100258040,1304,ConstructWithArrayLike
code-creation,Builtin,2,10833,0x100258560,2060,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,10833,0x100258d80,236,ConstructForwardVarargs
code-creation,Builtin,2,10833,0x100258e80,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,10833,0x100258f80,752,Construct_Baseline
code-creation,Builtin,2,10833,0x100259280,756,Construct_WithFeedback
code-creation,Builtin,2,10833,0x100259580,564,JSConstructStubGeneric
code-creation,Builtin,2,10833,0x1002597c0,472,JSBuiltinsConstructStub
